Film,Title,Published Date,Source,URL,Phase,Protest_Score,Institution_Score,Total_Score
Padmaavat,"Border 2 Box Office collection day 17: Sunny Deol-Varun Dhawan's film BEATS Padmaavat's lifetime earnings, mi - Bollywood Life",08-02-2026,Bollywood Life,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQQnFxOVZNdkRWb0h5cUoteFd4VUJhekZMZDZXV1lpUWRQQzNxS2ZyN2xVeUlDenpTZVlKS05NSzVSNVhYbTYwZkJab1NET2l0bGVaOWRjbWdaU3VhdlJwbkZFVnJrUFRpM1p4X3RKZjlPcDh3MHB1Nm1LQkR6cDNjanRMM3VpSGpvb3llTEhhRkhFZEVieWVfeVpBdVR1WmNvZkZVem9GUlJrSTEwaV9yTi1kellWQl9icFVhbXkzazRXTGhBbG9ZWDFtUGZnNFhYOUHSAdcBQVVfeXFMTl82bnB2LWF1UWV5dktPLVdVQ2JMczVDY0czZFFCUWtHUGNpWHhqWUVLVDlWazVFN1lFcExjY0hQLTYzVnNSazFmbWxfUUZSUXZNdWx1bUwtMUlNd3dPWDE3YkFycFllaVRndUhZODVTYjBGcjRzMFlwclZBZ245WFh5bmhqZnJmMmdMRjJJTU1WZk5rdTBlUElGT2p5ZXhkZm9pRFYwYXdtbzVOSDA2Sm1BUVY5eGFWbkpkRE5MTkxrQ3FfY3k0Zm55aFgzVzhXWk1qa2FrVHc?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Padmaavat,"Ranveer Singh’s Top 5 Highest-Grossing Movies In India: Padmaavat, Gully Boy & More - Koimoi",04-12-2025,Koimoi,https://news.google.com/rss/articles/CBMiswFBVV95cUxPUlZpOFdtazRDbU1BQnl2ZjJjMVlNOThyV0lzUFdOTWtWRlFhNzBrRUstSjZxMlNHLU92Ujk4Nkt4ZHRVbzJNRnZzMVBWbEZDVHNfeHAxajNCOG1hQjVMZS1WSWFMVERPeHlCcHFSdVFETklfYWhhdEZxUUROQmYtV2dPWVNfcTA3c3paQ203aEY5S05hWTNYNWZnYkU1ajRUbUQtOHlhaFRFeW40TDAxaVpYQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Padmaavat,'Padmaavat' protests: Court refuses to permit Gujarat govt to withdraw case against 19 Karni Sena activis - Times of India,02-01-2026,Times of India,https://news.google.com/rss/articles/CBMigAJBVV95cUxPMHNKUjkxaDlBMlN2N3UydVBGckl0cVQ2QWlpdXFuWHoxak9rcGRibmw1bURqOVhDNnQ5T2Q3WTJBYnk4bEhfVmFobGI0cFlPWkRqcWNydXVFekFMLV9yZnVuRXdyOHd3YV95aFB0eTVkbDFKYUk1RmtjVnZLZ0hId01qTzJkcGtCanlJc3dmUTBYU1RLMEhGWWwwOVNsemlzWURSWTY4bGpsd0FHUXlGOGgwUEo0dzYxc0JoeU9ONDFkNTdiTVZPN1BoYVdaX09YZXNzd0pORjI4cVcyYWtycTBmRTdCZ2pmUXVhQXVlYzY4ZUFUR1J1LUNEby1nUE560gGGAkFVX3lxTE1GSWtHWWozU3JtaS13UkR1RGtFVUM4dmpIc1lJZDRZNnRrc0Z3YzgwZmZab2NlVG1mQ0xpRnRkZU0ySTJTY1kxcm9FQWh2eGwya2k4NkhRMzAtMXpNWEdzR1M5dEs5S2F1bFNQS3NfVzdGcjlTMHhRUFRGMkE3RnVzeDJRTXN1dXoxNUFWZGRGcVFPcVZlRGZHNkRBdXVSNjJrYnFGZTJYdnVfclRRdHpSYWhqYnJuZkhoaTR1NTFTWTJwOGV4b3cwTGNaclVsTE0wMG9YRFlFVC15czdYMklIUE94ekQyWl9Rc09ndUt1NkgzT2U3bHRRTzkydGVLVUw4dWllS2c?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,1,2
Padmaavat,"Devdas to Padmaavat, how costume played an important part in Sanjay Leela Bhansali film - India TV News",02-06-2025,India TV News,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPLWRUQXV6eEZVUURuZllSclMtemRIZHlZaDJrLXFZYS02SlNJdDE5SWtNRktUOUt4Qks0Ri04SXR1QlZjLXdiVDF5T2JHekphVk1udzlkMWZVOURjSlI3dUVGR3NPR3BLWDBna0Qzam12bEtQV3dWeDZEWnJiNi1rSVA5U2V4SnplSTdicERKNEotQzlTcUxqOW1aYzN1a3YxeHpOeWZlMXoydWJqSnJ4elhCZkNZU1UxRzY2aHpmV3RYQ3dBS3VBWXhKM0pxeTlMejRFdlRBNU1IX2F4Zmh5bjVaOXJsN2ZV0gHuAUFVX3lxTFBYUWdIMkdibFlRR3VPQWl2MmhkeFZsSXRUaFFlZGd1b1ZrSnk5X0ZRbXJoZTRmRE1OZGNBa1p2czJrRG04Qk9oSnYwNDAtZWgxY2lKYW5jNkx0VHpVcFhHVkpHeWZZTHBabE14V01IbzNHYU9ZcVd1WjBPNkx5a2RGc3Z6RUVMcGFqVVplR3Q5OHRPcUZQdU9RZk85Q1NxTjBrLThOWFF1bE1rYmNEVVUxaWhyYU5IWll6WENVSElNYXQzLVdUS2JEc0tiWWY5TlAxUkFqUG1TYnNBd0Zxb1FLQzYxS1JGUVFhaW5JZUE?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Padmaavat,"Weekend Binge: From Padmaavat To 83, Ranveer Singh's Top 5 Films To Revisit On His Birthday - NDTV",05-07-2025,NDTV,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNWEVzbWZ2X3VORnptNjhBcFVnTzdjQVFQSTdOVS1XajIxRTNZZ251ZGY5dGs3SnVyd1g5M2lGUFlaUlU2Q21CTXRqaTJIcjhsM1JlYzlTNXdGSFNhZExLZ29Mc0xweWtNRzgzU2owbkQ0Uzd1dmFqN2NSNXlvbmI3LWZ2SnJVX0kzR3hLcWR2bThiNWZ1NXZpY0hhemZOdkZBaFRQVmF4REd0S1lZNG01SVhFWkpSMkhGem5v0gHDAUFVX3lxTE4ycUpTVTFfVHp2aDlzRDNsM1MzNWZ1ajhwQjJQR2NGOVRzM1lLaEM4QUlINWctaUdpSUg1ZHdPaFFmeTQ0bWFkUVVPMDVJNjc3bHNWdTV5WHc1Wk5KTTN4TFhZTl9kMWU1eEExUmhQUFRwc252SElJTUxvMUFyVkxIdFZuaHFTYTFtdG43NnFoNUh5a3VyWlVxdkFRWm81Sjh0UVREYThXWjBocENRQ2wzZDQ5WjhGNXROdG5STGgzS3JBdw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Padmaavat,"Border 2 Box Office Collection Day 17: Sunny Deol film overtakes Padmaavat, crosses ₹400 crore milestone - Mint",08-02-2026,Mint,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNa1BjcTI5d2g4VnJuVE9NT1FPUG92SHAwOF91T0tPd09KWVJEall2bXNlWndUUDdxWG9JaUl4dUtuTDRfZmJsd1ViTjFTaExZVi03VmF4YTJTd3lIdlBONnJRT2ZFZ2hMR2VBTmtDMGwzYVNIdkl5a2VIdTZxY1NZRlN1SnBNMTZNNmpNVFU1TUpsM3paQmlNVVpmcllwRXUyNE4zZVE4aE1DRU5RLWctdDFveFJncW10SG1ubnh2UEJTQW4yVTVYdWkydTVwVlVRT0NLd1pFYTBPX0ZoUFM3TXJkWU95YnZFeGdrd1E2b1NDMXBJbHfSAfsBQVVfeXFMTTFkYnl1QTRjMW1Nc2tOZEFPYzNPUzZySnc2QTFCeGkxdWhValNENXRNWEtFWlE0cEFpOFdVRkpZblQxbjlMRkRiZ2tYa2FCUjl3LUxvZ3gtdHd0WXJfQXhsekR0WTlRal9iWUY5bTBPSWcxNlRJRFVESmw5aUEtV01QbTZQNlZWVjFBVjhUb0p3b25WWk1OcERrR2NZbHVFcW5pR1B0a3NteFF0dC1ZbWZiUmZxdWNvRzh1OVkxS0dTeEF2cnRCREdtWndYcGdIRXNzOGxLcnkwRlF1ZUdNOUZqeFpPTFY4NVg2QUNacndTeTdRd2g1T1VLZGc?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Padmaavat,"From Padmaavat to Piku: Watch these top 10 movies of Deepika Padukone on Netflix, Prime Video, ZEE5 and other OTT platforms - WION",05-01-2026,WION,https://news.google.com/rss/articles/CBMihAJBVV95cUxPbmJZZkZRd2dtS09QYTlwS2gzbTk1ZS1kY1RXamlSXy1oLXh4WE51aDc4Tk1PMXUwSTRWUTN3VFBqaGRLOEd5d3hveENQU1JhLWtpMWJ4NWJHNnFFVjBOSXY4SVMyWE9kOFRvZjYwcWs3RlcwV0QwbDR2WXpMbHVWZ21tbElXcG5zZm44QUx5bjROX0ItaG50VE9YaHM5RGNDVWJ4OGt3TW5zMXJnYVZJRWN3TmoteGRzRG5UQnNXQnZSYm9BQWN0YkFfOGFrNXVtWWhkNG9qdWJNeHBvZUFTRWdBREZKZXNpd0EtUkM5WDJvYzR4aWhJNjJSQXZHSFdBX1BVUw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Padmaavat,"From Bengal Files to Padmaavat, how these 14 films polarised politics and public opinion, caused uproar: India's era of divisive cinema in pics - WION",20-08-2025,WION,https://news.google.com/rss/articles/CBMikwJBVV95cUxOTTM5MnV2WWFKc05maC1LR1o0d3J2RWh5djBfVTZ4TTRmN3dSbEM2T3pMN3dGNDZUTGRhbXdlMlFfTW9uM2s5Tl9XbEk3QVhJa2VmUVVXNnpadzMzOTVNWDZSbmI3cDNueGJfdzR0Ti14anFuNXcxal93TzBGQTY1eVdrYllMSFdrX2hmbTBwb3cyTkxUci1DWHRCaTFERU95U3UtTlJvVDlSRkdtQVNuN1ZjRVFuVXRsclRnZ2xkb1ZCSDVfWmRYdVE3V1VwbmJIdFg3SzVyOWQ4SVAwb1lNMDh6ZU1yUTJfUl8xMlU3MTJrSV9iOXFraXN3YlhXWVJzNnBEdVhIWmlyT1Y4cnF6QXEzdw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Padmaavat,"'Padmaavat', 'The Kashmir Files' to 'Udta Punjab': Bollywood films that overcame CBFC bans to hit the big screen - Times of India",02-11-2025,Times of India,https://news.google.com/rss/articles/CBMipwJBVV95cUxNSzhTb0RwTXNRVDdyYVE5LWZPNjM1MUV4T040SzVnWkVJWFNaOU5PdVEzZWZ0UjRvRnpyT0R4Qk9PVllabERTNC01QUhXOGVtay1ZX3drd09zdUQyZUQ2RHFKR0UwWUpsVWFGQ3BoamtxaFFuYlZuTmtTU3UzNHdPeW1vMTN0cUxNWTJnVWJuSXJPOGdmVkJmWGpablExZm8ySU1WZXM5dURkMVJleFF1R0d5MGVzNnpWbmpQdkZFWVFIR004RF9qbXQyZUZxMG50SmhLRjJEMDdOeGY4cVlFR1dPOVZmdmJiVExpa1FITGRGSkNNV0VKOEwtS2dOa2hlNnQ1WDRVcWplOFY0NDNhRXBWSUVwaERFdThUSENkc3dBY1BPcTU40gGvAkFVX3lxTFBpZS1ja3dNLTlUb2dsV3FsMHdiaXZ5N0N0SDIxR1pQcDFRNkp1N2tkZWFBU0xmSWxnSnFvdXNkUmptYnVreXM2bldFVk1yQW9jX0hzNDZZbkE3R2R4eUNUVnExQWlFX09STFVjUWFJMTBILU84dVBMd0V6aGVNdUF3VnhDcWtqWTdTS1QxUUVTQWFLTVB4WHNoam5fTXd5ZTktTE9lUThVZ2F1b09xZUlpVDJYTHNYM2dHTmFycENMQkxyRXR1TlZpdExwNlZrQkl4TVBibmRpY0U1OEEzQUxHRWVNdW5fS3RVNmxhZDNEd25KcnJsbjM4UVVCcWl5THRjamJ1T1luSTluV2hyTEpvZGFQWXhudC04MlZ0ZHlMUHBRWnN3S3dwSHZnMUtSSQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,1,2
Padmaavat,"'Dhurandhar', 'Padmaavat', ‘Jolly LL.B 2’: Bollywood movies that faced legal trouble before release - Times of India",05-12-2025,Times of India,https://news.google.com/rss/articles/CBMilAJBVV95cUxPS1pyRHNHYzZvbmdyOHVLMFlHOVpCR0VmVUJYaTVHNl9GUHdWVWtzWXJZRTZlZlNLR1EwUTVpV3FqZFVGSTFlTHdvUkRkS1ppeGNfclEtWmdlTmJQeHZuV0tqQmxPMWYwY3hjMHppNDBoVzZTRDM2WXNGZlh4S0lFbVRKdUlFVFUyNUFtbnp4Z3oxQ3hHd1VUeHhnXzF3QWFlclAtWTJTQ3dNcklNWmsycWhNaU1sdHY4QW1oZ0pCYlJWdDA2NllNamZIdjhpZHZYX1ZjNzlZMmdLX29zRmRNZFVGMk0zWmFjS1h1dTduZ0g2MHFoT1hnbU1wWk5WbnNDLXYwUHgyS2NBbDFsR3RUS0JPOUrSAZwCQVVfeXFMTWFJMGliczJwbnMzeEF0a0taX3U4cjVPY0hfSHhRbXVvaXJNRlBwUDNPXzNjZ21TNnE3bUFpZ0g4NzVJdC1lb2pyRUdudUdKWURCeFRzSEtxYU16VXJjaUxOOXhaaXFPbnpYNm5iYmxYaEU0S0t3Q2ctTno4T1JSQTA1eklrcVctakNOWDVxMVlRVmt6MU9nRFFmQi1ieVZhSFhIcEdhN2YxU3UyeFZadzd0X3BNTXZkaTFNX0M3QTdXZURtSGNESXdsTmhUNF9KcU5KZ0tER3ZKVjhGVjcwVGVIczIyRFNVVHJXTDNOa0VtUW0wTFZKYzRWUXFMeGk3S05HRFFlMjZGd1JFSTFTZXJDZlBFNGx5WEFVQ3c?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
